categorie;type;nom;poids;prix_par_kg;prix;promo
Épicerie sucrée;Cafés et boissons chaudes;CASINO Pur Brésil - 100% Arabica - Café Moulu - Equilibré et Doux;Café Moulu ;9,24€/KG;2,31€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Pur Brésil - 100% Arabica - Café Moulu - Equilibré et Doux;Café Moulu ;9,24€/KG;4,62€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO SAVEURS D'AILLEURS Pur Colombie - 100% Arabica - Café Moulu - Fruité et Acidulé;Café Moulu ;13,16€/KG;3,29€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO SAVEURS D'AILLEURS Pur Colombie - 100% Arabica - Café Moulu - Fruité et Acidulé;Café Moulu ;9,58€/KG;4,79€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Café moulu - Doux - Pur arabica;Café Moulu ;8,92€/KG;2,23€;non
Épicerie sucrée;Cafés et boissons chaudes;CARTE NOIRE Douceur Intense - Café Moulu - Arabica Exclusif - Doux et Généreux;Café Moulu ;10,96€/KG;5,48€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Doux - Café Moulu - 100% Arabica - Intensité 5;Café Moulu ;12,80€/KG;3,20€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Pur Arabica - Café Moulu - Doux;Café Moulu ;9,98€/KG;4,99€;non
Épicerie sucrée;Cafés et boissons chaudes;VELOURS NOIR Velours Noir - Arabica Exclusif - Café Moulu - Doux;Café Moulu ;11,52€/KG;2,88€;non
Épicerie sucrée;Cafés et boissons chaudes;VELOURS NOIR Velours Noir - Arabica Exclusif - Café Moulu - Doux;Café Moulu ;11,22€/KG;5,61€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO SAVEURS D'AILLEURS Costa Rica - Café Moulu - Pur Arabica - Puissant et Aromatique;Café Moulu ;17,56€/KG;4,39€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO SAVEURS D'AILLEURS Pérou - Café Moulu - Pur Arabica - Doux et Equilibré;Café Moulu ;19,32€/KG;4,83€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Absolu - Café Moulu - 100% Arabica - Aromatique et Raffiné - Intensité 7;Café Moulu ;11,88€/KG;5,94€;non
Épicerie sucrée;Cafés et boissons chaudes;CARTE NOIRE Arôme Intense et Gôut Unique - Café Moulu - Pur Arabica;Café Moulu ;12,84€/KG;6,42€;non
Épicerie sucrée;Cafés et boissons chaudes;CAFES MEO Café moulu - Boite métal - Biologique - Max Havelaar;Café Moulu ;11,80€/KG;2,95€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Folie noire - Café moulu - Pur arabica;Café Moulu ;7,16€/KG;1,79€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Folie noire - Café moulu - Pur arabica;Café Moulu ;6,70€/KG;3,35€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Intense - Café Moulu - 100% Arabica - Intensité 7;Café Moulu ;11,24€/KG;2,81€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Intense - Café Moulu - 100% Arabica - Intensité 7;Café Moulu ;10,68€/KG;5,34€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Intense - Café Moulu - 100% Arabica - Intensité 7;Café Moulu ;10,56€/KG;7,92€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Pur Arabica - Café Moulu;Café Moulu ;8,60€/KG;2,15€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Pur Arabica - Café Moulu;Café Moulu ;7,58€/KG;3,79€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Scilior - Pur Arabica - Café Moulu - Intense et Généreux;Café Moulu ;10€/KG;2,50€;non
Épicerie sucrée;Cafés et boissons chaudes;MALONGO Suprêmo d'arabica - Café moulu;Café Moulu ;15,92€/KG;3,98€;non
Épicerie sucrée;Cafés et boissons chaudes;LAVAZZA Café moulu - Qualita Oro - 100% arabica - Boite;Café Moulu ;15,96€/KG;3,99€;non
Épicerie sucrée;Cafés et boissons chaudes; Café torréfié moulu;250g ;23,52€/KG;5,88€;non
